Timestamp,%commit,%memused,%swpcad,%swpused,%vmeff,capp,csource,ctags,fault/s,kbbuffers,kbcached,kbcommit,kbmemfree,kbmemused,kbswpcad,kbswpfree,kbswpused,majflt/s,pgfree/s,pgpgin/s,pgpgout/s,pgscand/s,pgscank/s,pgsteal/s
1307525559,66.19,99.75,16.82,2.92,87.95,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",89796.20,20636,9911240,17728448,62424,24672296,10048,1988540,59736,8.80,121184.40,139551.20,28900.00,114367.60,1529.40,101934.80
1307525564,63.36,97.76,18.18,2.89,79.84,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",21422.20,20776,10169824,16970468,554584,24180136,10752,1989148,59128,8.40,87784.80,69938.40,107385.60,35296.00,5159.20,32299.80
1307525569,59.66,97.55,19.01,2.87,95.92,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",32127.74,21540,10846636,15977848,606556,24128164,11176,1989492,58784,4.79,69406.19,50986.03,99530.54,44.71,258.68,291.02
1307525574,60.06,99.72,19.56,2.87,91.25,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",41167.00,21868,11261988,16086740,69776,24664944,11512,1989416,58860,3.00,41394.60,50197.60,59219.20,0.00,10118.40,9233.40
1307525579,43.67,87.54,19.48,2.87,91.08,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",59194.80,22052,11607180,11696140,3081428,21653292,11468,1989416,58860,1.80,223342.80,48044.00,110396.80,0.00,14719.00,13406.80
1307525584,43.50,89.92,19.47,2.87,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",35830.74,22592,12163592,11650720,2493632,22241088,11456,1989428,58848,3.39,44680.04,29524.15,90072.65,0.00,0.00,0.00
1307525589,45.31,96.01,19.52,2.87,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",67764.67,23596,13184640,12135040,985836,23748884,11484,1989432,58844,0.20,15513.37,17669.46,194451.10,0.00,0.00,0.00
1307525594,37.92,94.07,20.80,2.83,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",49815.60,24352,13936516,10155764,1467620,23267100,12056,1990316,57960,9.40,106734.20,35547.20,159598.40,0.00,0.00,0.00
1307525599,35.88,96.60,20.78,2.83,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",101673.20,25312,15039928,9608976,842104,23892616,12040,1990332,57944,0.00,66080.20,44097.60,98314.40,0.00,0.00,0.00
1307525604,33.13,94.91,20.86,2.82,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",13072.46,25592,15329668,8873040,1257888,23476832,12060,1990456,57820,1.00,54231.94,13220.76,106588.42,0.00,0.00,0.00
1307525609,34.78,95.98,20.90,2.82,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",10428.60,25704,15520548,9314492,994468,23740252,12084,1990464,57812,0.40,31925.60,37255.20,97908.00,0.00,0.00,0.00
1307525614,35.35,99.71,21.57,2.87,96.61,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",114110.40,26188,16134356,9467132,71420,24663300,12660,1989572,58704,2.80,37009.80,38675.20,145776.00,0.00,4284.20,4139.00
1307525619,36.35,99.71,17.62,3.27,93.42,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",22476.45,25556,15778744,9734772,71964,24662756,11800,1981304,66972,8.18,78579.04,37366.87,149119.36,1207.19,53557.09,51158.48
1307525624,36.85,99.71,16.88,3.43,91.63,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",16462.87,25228,15546744,9870552,71632,24663088,11844,1978096,70180,0.60,50225.15,40180.44,29189.62,0.00,23988.02,21980.04
1307525629,31.81,95.38,16.55,3.44,89.79,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",40196.39,25240,15600524,8519448,1143000,23591720,11668,1977784,70492,0.00,85036.07,19945.49,53153.51,0.00,2828.06,2539.28
1307525634,31.80,95.85,16.69,3.43,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1621.12,25272,15700132,8518164,1026500,23708220,11736,1977940,70336,1.39,11385.86,19296.41,37431.87,0.00,0.00,0.00
1307525639,31.79,96.19,16.72,3.43,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",283.80,25292,15789260,8514956,941536,23793184,11760,1977948,70328,0.20,10276.60,17213.60,38.40,0.00,0.00,0.00
1307525644,31.78,96.32,16.94,3.43,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",494.80,25332,15823244,8511496,910000,23824720,11916,1977952,70324,1.00,11895.40,6228.80,28199.20,0.00,0.00,0.00
1307525649,31.78,96.35,16.94,3.43,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",225.35,25352,15831324,8510328,903664,23831056,11916,1977952,70324,0.00,2236.13,999.60,22817.56,0.00,0.00,0.00
1307525654,31.77,96.38,16.99,3.43,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1083.80,25376,15839372,8510140,896252,23838468,11948,1977952,70324,1.00,847.20,1076.80,19194.40,0.00,0.00,0.00
1307525659,31.77,96.39,17.15,3.43,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",505.60,25400,15843736,8509100,893260,23841460,12040,1978052,70224,1.20,368.40,263.20,57.60,0.00,0.00,0.00
1307525664,31.77,96.43,17.54,3.42,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",973.45,25424,15852784,8509048,882692,23852028,12288,1978220,70056,2.59,1091.62,1304.59,40.72,0.00,0.00,0.00
1307525669,31.77,96.58,17.63,3.42,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",716.57,25460,15889980,8507896,847076,23887644,12348,1978224,70052,0.60,2388.02,6933.33,35.93,0.00,0.00,0.00
1307525674,31.82,99.10,22.49,3.00,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",3887.58,26260,16485340,8521024,223112,24511608,13828,1986796,61480,55.31,36626.25,21632.06,228.46,0.00,0.00,0.00
1307525679,31.88,99.73,21.89,3.04,87.62,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1712.97,26556,16636820,8538824,67964,24666756,13644,1985936,62340,20.16,53392.42,14766.47,36241.92,0.00,22514.57,19727.15
1307525684,31.87,99.68,20.61,3.19,86.90,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",2730.94,26912,16621588,8536340,78032,24656688,13484,1982852,65424,1.80,54067.07,8550.10,95769.26,0.00,31623.75,27482.44
1307525689,31.87,99.70,19.71,3.28,90.14,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",414.17,27224,16628480,8534576,73092,24661628,13260,1981012,67264,1.40,45689.42,10825.55,81732.53,0.00,20736.93,18691.42
1307525694,31.86,99.72,19.28,3.29,90.86,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",975.80,27548,16632228,8532884,68268,24666452,12972,1980988,67288,1.80,49232.20,7401.60,67188.00,0.00,21548.00,19577.60
1307525699,31.87,99.71,14.15,3.12,86.10,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1308.38,27608,16626348,8535216,71564,24663156,9040,1984384,63892,13.37,52569.86,10087.82,86625.95,0.00,24777.25,21334.13
1307525704,33.13,99.71,14.37,3.25,75.60,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",6928.00,27900,16492356,8873188,71584,24663136,9556,1981772,66504,6.60,59098.60,10253.60,70272.80,0.00,36730.60,27770.00
1307525709,33.13,99.73,13.95,3.35,98.24,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",222.80,27996,16501720,8872476,67064,24667656,9564,1979696,68580,1.60,30217.80,7074.40,24650.40,0.00,13056.00,12826.00
1307525714,33.15,99.72,14.17,3.35,97.81,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1447.70,28120,16490820,8879012,68088,24666632,9728,1979628,68648,3.81,35820.44,14778.36,52573.95,0.00,15108.62,14777.15
1307525719,33.15,99.72,13.93,3.44,97.01,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",570.66,27992,16486092,8877308,68032,24666688,9800,1977904,70372,0.00,47488.22,10867.07,110461.48,0.00,30666.87,29750.50
1307525724,33.14,99.73,13.90,3.44,97.89,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1285.60,28028,16491172,8875892,67524,24667196,9800,1977776,70500,0.00,5553.40,224.00,5468.80,0.00,4605.60,4508.20
1307525729,33.14,99.73,13.86,3.44,95.85,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",317.76,28072,16490632,8875892,67676,24667044,9776,1977736,70540,0.00,3560.08,225.95,35211.18,0.00,2952.10,2829.54
1307525734,33.14,99.71,14.47,3.45,93.10,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",383.83,28112,16485488,8876724,72412,24662308,10236,1977560,70716,3.19,9126.55,278.64,7462.67,0.00,8609.58,8015.57
1307525739,33.15,99.71,14.03,3.53,98.49,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",522.00,28288,16482236,8878728,72464,24662256,10136,1976044,72232,0.00,15554.60,172.80,48158.40,0.00,12492.20,12303.20
1307525744,33.16,99.71,14.09,3.59,97.91,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",359.00,28236,16479132,8880264,71908,24662812,10372,1974648,73628,0.80,27217.40,258.40,99108.00,0.00,14339.00,14038.80
1307525749,33.16,99.70,14.02,3.61,99.12,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",258.57,28316,16479200,8880532,73224,24661496,10356,1974408,73868,0.00,3199.80,184.06,2436.65,0.00,1453.39,1440.64
1307525754,33.16,99.71,13.50,3.69,98.50,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",432.53,28608,16468980,8881816,72924,24661796,10200,1972736,75540,0.00,33634.13,233.93,42901.40,0.00,19572.46,19279.84
1307525759,33.16,99.71,13.50,3.69,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",225.00,28652,16473780,8881816,71256,24663464,10196,1972740,75536,0.00,203.80,176.80,4193.60,0.00,0.00,0.00
1307525764,33.16,99.72,13.46,3.69,97.76,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",339.20,28736,16469992,8881816,69840,24664880,10180,1972656,75620,0.00,8741.60,1844.80,5801.60,0.00,4883.80,4774.40
1307525769,33.16,99.72,13.28,3.75,98.77,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",373.95,28796,16462316,8881516,70420,24664300,10188,1971544,76732,0.00,35092.38,5038.08,77187.98,0.00,18539.88,18312.22
1307525774,33.15,99.71,13.79,3.81,98.35,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1634.66,29048,16456724,8879512,72324,24662396,10768,1970216,78060,4.18,40269.12,6615.14,67046.22,0.00,21379.88,21027.69
1307525779,33.15,99.70,13.76,3.89,99.21,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",940.80,29396,16453412,8878288,73204,24661516,10956,1968660,79616,2.40,43696.60,5748.00,89824.00,0.00,20044.20,19886.60
1307525784,33.14,99.72,13.75,3.89,98.40,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",1504.00,29716,16456952,8876128,70396,24664324,10952,1968644,79632,0.00,41177.40,5607.20,58047.20,0.00,18393.00,18098.00
1307525789,33.14,99.71,13.79,3.89,98.62,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",699.20,30004,16451708,8876788,71588,24663132,10980,1968648,79628,0.20,36636.80,6162.40,57819.20,0.00,17562.60,17319.80
1307525794,33.14,99.70,13.81,3.89,91.63,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",387.03,30444,16446708,8877184,73128,24661592,11008,1968552,79724,0.00,51989.02,11658.28,107457.88,0.00,28601.60,26207.58
1307525799,33.15,99.70,13.73,3.91,98.57,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",465.20,30884,16442244,8878448,73552,24661168,11004,1968152,80124,0.00,53656.20,14817.60,76373.60,0.00,26144.20,25771.60
1307525804,33.15,99.71,14.66,3.81,98.68,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",682.44,31240,16438192,8877808,71936,24662784,11452,1970172,78104,15.97,47091.82,13809.98,91827.54,0.00,22723.15,22422.75
1307525809,33.14,99.70,14.66,3.81,83.08,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",331.08,31612,16440832,8876972,73572,24661148,11452,1970172,78104,0.00,40435.26,15131.47,50081.27,0.00,25506.57,21191.83
1307525814,33.14,99.71,14.66,3.81,90.65,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",302.61,32016,16441100,8876712,71832,24662888,11452,1970172,78104,0.00,42154.91,17131.06,90976.35,0.00,24875.55,22549.30
1307525819,33.13,99.72,13.61,3.76,98.92,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",3506.00,32336,16390024,8874340,68896,24665824,10476,1971276,77000,0.80,49159.80,20872.00,63854.40,0.00,27654.00,27355.80
1307525824,33.13,99.73,13.59,3.76,83.93,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",224.20,32516,16390088,8874208,66728,24667992,10476,1971216,77060,0.00,48169.60,24272.00,86380.00,0.00,30163.60,25316.00
1307525829,33.13,99.72,13.59,3.76,99.50,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",352.89,32704,16392132,8873636,68708,24666012,10476,1971216,77060,0.00,43277.64,22963.67,67791.62,0.00,23730.14,23610.58
1307525834,33.14,99.71,13.59,3.76,98.75,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr222, cluster="chukwa",873.85,32776,16382164,8876512,71012,24663708,10476,1971216,77060,0.00,47824.55,19659.88,91670.26,0.00,26271.46,25942.71
