Local bytes written,COUNTERS,Combine output records,Combine input records,TRACKER_NAME,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,ctags,TASK_STATUS,TASKID,Map input bytes,STATE_STRING,Map output records
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,138262118,13133,1307525439025,1307525452086,,attempt_201106081729_0001_m_000063_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000063,138611722,hdfs://sr212:9000/user/lyan/rand10/part-00032:1207959552+138623775,13133
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887871,12767,1307525439140,1307525447358,,attempt_201106081729_0001_m_000064_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000064,134227047,hdfs://sr212:9000/user/lyan/rand10/part-00000:0+134217728,12767
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877695,12636,1307525439340,1307525451823,,attempt_201106081729_0001_m_000065_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000065,134214363,hdfs://sr212:9000/user/lyan/rand10/part-00000:134217728+134217728,12636
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880773,12670,1307525439524,1307525448542,,attempt_201106081729_0001_m_000066_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000066,134218333,hdfs://sr212:9000/user/lyan/rand10/part-00000:268435456+134217728,12670
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871394,12793,1307525439657,1307525448619,,attempt_201106081729_0001_m_000067_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000067,134211838,hdfs://sr212:9000/user/lyan/rand10/part-00000:402653184+134217728,12793
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882066,12689,1307525438940,1307525457391,,attempt_201106081729_0001_m_000068_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000068,134219938,hdfs://sr212:9000/user/lyan/rand10/part-00000:536870912+134217728,12689
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881747,12703,1307525438434,1307525452928,,attempt_201106081729_0001_m_000069_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000069,134220111,hdfs://sr212:9000/user/lyan/rand10/part-00000:671088640+134217728,12703
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880787,12660,1307525438476,1307525450166,,attempt_201106081729_0001_m_000070_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000070,134217487,hdfs://sr212:9000/user/lyan/rand10/part-00000:805306368+134217728,12660
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882512,12741,1307525438546,1307525454758,,attempt_201106081729_0001_m_000071_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000071,134220140,hdfs://sr212:9000/user/lyan/rand10/part-00000:939524096+134217728,12741
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874476,12690,1307525438626,1307525456263,,attempt_201106081729_0001_m_000072_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000072,134211816,hdfs://sr212:9000/user/lyan/rand10/part-00000:1073741824+134217728,12690
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133894310,12652,1307525438698,1307525455305,,attempt_201106081729_0001_m_000073_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000073,134231566,hdfs://sr212:9000/user/lyan/rand10/part-00001:0+134217728,12652
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872686,12693,1307525438274,1307525462877,,attempt_201106081729_0001_m_000074_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000074,134210270,hdfs://sr212:9000/user/lyan/rand10/part-00001:134217728+134217728,12693
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880925,12673,1307525438991,1307525465389,,attempt_201106081729_0001_m_000075_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000075,134218469,hdfs://sr212:9000/user/lyan/rand10/part-00001:268435456+134217728,12673
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874720,12655,1307525438545,1307525450634,,attempt_201106081729_0001_m_000076_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000076,134210860,hdfs://sr212:9000/user/lyan/rand10/part-00001:402653184+134217728,12655
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882875,12766,1307525438606,1307525453520,,attempt_201106081729_0001_m_000077_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000077,134221823,hdfs://sr212:9000/user/lyan/rand10/part-00001:536870912+134217728,12766
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878991,12757,1307525438692,1307525452948,,attempt_201106081729_0001_m_000078_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000078,134218027,hdfs://sr212:9000/user/lyan/rand10/part-00001:671088640+134217728,12757
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880000,12851,1307525438768,1307525453015,,attempt_201106081729_0001_m_000079_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000079,134220708,hdfs://sr212:9000/user/lyan/rand10/part-00001:805306368+134217728,12851
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877415,12752,1307525439069,1307525469081,,attempt_201106081729_0001_m_000080_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000080,134217331,hdfs://sr212:9000/user/lyan/rand10/part-00001:939524096+134217728,12752
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883857,12716,1307525438341,1307525466187,,attempt_201106081729_0001_m_000081_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000081,134221705,hdfs://sr212:9000/user/lyan/rand10/part-00001:1073741824+134217728,12716
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883746,12763,1307525439269,1307525447718,,attempt_201106081729_0001_m_000082_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000082,134222830,hdfs://sr212:9000/user/lyan/rand10/part-00002:0+134217728,12763
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879773,12650,1307525439500,1307525446226,,attempt_201106081729_0001_m_000083_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000083,134217473,hdfs://sr212:9000/user/lyan/rand10/part-00002:134217728+134217728,12650
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887518,12702,1307525439575,1307525465401,,attempt_201106081729_0001_m_000084_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000084,134225834,hdfs://sr212:9000/user/lyan/rand10/part-00002:268435456+134217728,12702
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872704,12755,1307525438229,1307525461560,,attempt_201106081729_0001_m_000085_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000085,134211844,hdfs://sr212:9000/user/lyan/rand10/part-00002:402653184+134217728,12755
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878173,12627,1307525443854,1307525452222,,attempt_201106081729_0001_m_000086_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000086,134215009,hdfs://sr212:9000/user/lyan/rand10/part-00002:536870912+134217728,12627
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874902,12735,1307525438443,1307525469320,,attempt_201106081729_0001_m_000087_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000087,134213362,hdfs://sr212:9000/user/lyan/rand10/part-00002:671088640+134217728,12735
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879131,12800,1307525438279,1307525456421,,attempt_201106081729_0001_m_000088_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000088,134218831,hdfs://sr212:9000/user/lyan/rand10/part-00002:805306368+134217728,12800
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884447,12746,1307525438854,1307525448480,,attempt_201106081729_0001_m_000089_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000089,134222695,hdfs://sr212:9000/user/lyan/rand10/part-00002:939524096+134217728,12746
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875841,12774,1307525438921,1307525456959,,attempt_201106081729_0001_m_000090_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000090,134216393,hdfs://sr212:9000/user/lyan/rand10/part-00002:1073741824+134217728,12774
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886448,12692,1307525439000,1307525452838,,attempt_201106081729_0001_m_000091_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000091,134223744,hdfs://sr212:9000/user/lyan/rand10/part-00003:0+134217728,12692
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883486,12622,1307525446929,1307525453879,,attempt_201106081729_0001_m_000092_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000092,134219982,hdfs://sr212:9000/user/lyan/rand10/part-00003:134217728+134217728,12622
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875912,12705,1307525439241,1307525452803,,attempt_201106081729_0001_m_000093_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000093,134214552,hdfs://sr212:9000/user/lyan/rand10/part-00003:268435456+134217728,12705
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879417,12768,1307525446842,1307525469086,,attempt_201106081729_0001_m_000094_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000094,134218461,hdfs://sr212:9000/user/lyan/rand10/part-00003:402653184+134217728,12768
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882206,12644,1307525439424,1307525453707,,attempt_201106081729_0001_m_000095_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000095,134219058,hdfs://sr212:9000/user/lyan/rand10/part-00003:536870912+134217728,12644
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878446,12742,1307525446955,1307525453261,,attempt_201106081729_0001_m_000096_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000096,134217102,hdfs://sr212:9000/user/lyan/rand10/part-00003:671088640+134217728,12742
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876205,12638,1307525439471,1307525448824,,attempt_201106081729_0001_m_000097_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000097,134212629,hdfs://sr212:9000/user/lyan/rand10/part-00003:805306368+134217728,12638
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880949,12820,1307525438754,1307525452567,,attempt_201106081729_0001_m_000098_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000098,134221829,hdfs://sr212:9000/user/lyan/rand10/part-00003:939524096+134217728,12820
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873078,12773,1307525438847,1307525453881,,attempt_201106081729_0001_m_000099_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000099,134212842,hdfs://sr212:9000/user/lyan/rand10/part-00003:1073741824+134217728,12773
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886664,12737,1307525438878,1307525452156,,attempt_201106081729_0001_m_000100_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000100,134225620,hdfs://sr212:9000/user/lyan/rand10/part-00004:0+134217728,12737
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884206,12700,1307525438924,1307525452426,,attempt_201106081729_0001_m_000101_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000101,134221826,hdfs://sr212:9000/user/lyan/rand10/part-00004:134217728+134217728,12700
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133866078,12803,1307525439084,1307525453805,,attempt_201106081729_0001_m_000102_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000102,134206422,hdfs://sr212:9000/user/lyan/rand10/part-00004:268435456+134217728,12803
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884315,12815,1307525446987,1307525451030,,attempt_201106081729_0001_m_000103_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000103,134224615,hdfs://sr212:9000/user/lyan/rand10/part-00004:402653184+134217728,12815
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886644,12752,1307525438498,1307525457676,,attempt_201106081729_0001_m_000104_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000104,134225500,hdfs://sr212:9000/user/lyan/rand10/part-00004:536870912+134217728,12752
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867342,12732,1307525446873,1307525469156,,attempt_201106081729_0001_m_000105_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000105,134206638,hdfs://sr212:9000/user/lyan/rand10/part-00004:671088640+134217728,12732
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875433,12752,1307525438553,1307525469083,,attempt_201106081729_0001_m_000106_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000106,134214729,hdfs://sr212:9000/user/lyan/rand10/part-00004:805306368+134217728,12752
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133897427,12693,1307525439468,1307525455260,,attempt_201106081729_0001_m_000107_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000107,134235411,hdfs://sr212:9000/user/lyan/rand10/part-00004:939524096+134217728,12693
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867081,12805,1307525450360,1307525455397,,attempt_201106081729_0001_m_000108_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000108,134206521,hdfs://sr212:9000/user/lyan/rand10/part-00004:1073741824+134217728,12805
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885954,12661,1307525439663,1307525453355,,attempt_201106081729_0001_m_000109_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000109,134222502,hdfs://sr212:9000/user/lyan/rand10/part-00005:0+134217728,12661
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874041,12758,1307525446879,1307525465871,,attempt_201106081729_0001_m_000110_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000110,134214265,hdfs://sr212:9000/user/lyan/rand10/part-00005:134217728+134217728,12758
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888505,12635,1307525438601,1307525468319,,attempt_201106081729_0001_m_000111_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000111,134224765,hdfs://sr212:9000/user/lyan/rand10/part-00005:268435456+134217728,12635
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876647,12735,1307525438660,1307525462088,,attempt_201106081729_0001_m_000112_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000112,134214487,hdfs://sr212:9000/user/lyan/rand10/part-00005:402653184+134217728,12735
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881850,12767,1307525438323,1307525465934,,attempt_201106081729_0001_m_000113_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000113,134221266,hdfs://sr212:9000/user/lyan/rand10/part-00005:536870912+134217728,12767
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872760,12679,1307525438393,1307525462935,,attempt_201106081729_0001_m_000114_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000114,134209292,hdfs://sr212:9000/user/lyan/rand10/part-00005:671088640+134217728,12679
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882846,12705,1307525446906,1307525463666,,attempt_201106081729_0001_m_000115_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000115,134220606,hdfs://sr212:9000/user/lyan/rand10/part-00005:805306368+134217728,12705
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885237,12726,1307525446912,1307525452544,,attempt_201106081729_0001_m_000116_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000116,134223185,hdfs://sr212:9000/user/lyan/rand10/part-00005:939524096+134217728,12726
