Timestamp,capp,category,csource,ctags,hostName,shuffle_failed_outputs,shuffle_handler_busy_percent,shuffle_output_bytes,shuffle_success_outputs
1307525589,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,22.5,8294152315,1966
1307525599,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,20,9325978370,2209
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,27.5,10311134646,2447
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,22.5,11232586411,2666
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,10,11710553604,2782
1307525639,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,2.5,12202848552,2901
1307525649,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,5,12236186143,2908
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,5,12253932870,2913
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,2.5,12394548748,2947
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12426375868,2955
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12447302591,2960
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.shuffleOutput,sr221, cluster="chukwa",sr221,0,0,12513112951,2976
1307525439,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,0,0
1307525449,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,0,0
1307525459,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,5,89647621,17
1307525469,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,55,830568829,171
1307525479,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,97.5,1412457797,289
1307525489,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,12.5,2332041334,542
1307525499,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,95,2864951762,633
1307525509,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,15.000001,3678520173,862
1307525519,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,97.5,4435981552,1007
1307525529,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,90,4662192505,1065
1307525539,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,57.5,5073564527,1179
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,85,5474570506,1267
1307525559,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,97.5,5696317199,1307
1307525569,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,45,6249339295,1467
1307525579,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,60.000004,6950823755,1629
1307525589,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,42.5,7436675519,1753
1307525599,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,42.5,8122223407,1914
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,32.5,9126466385,2158
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,25,10047760180,2379
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,7.5000005,10509974948,2494
1307525639,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,10,10930230903,2593
1307525649,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,7.5000005,10961342038,2600
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,5,10978636284,2605
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,5,11122541658,2640
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,5,11247476934,2669
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,2.5,11269264724,2675
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.shuffleOutput,sr222, cluster="chukwa",sr222,0,0,11323579306,2688
