Timestamp,capp,category,csource,ctags,hostName,mapTaskSlots,maps_running,reduceTaskSlots,reduces_running,tasks_completed
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,4,97
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,3,98
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,2,99
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359831.log,mapred.tasktracker,sr221, cluster="chukwa",sr221,16,0,10,0,101
1307525439,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,0,0
1307525449,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,0,9
1307525459,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,3,20
1307525469,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,29
1307525481,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,35
1307525489,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,45
1307525501,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,45
1307525509,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,61
1307525519,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,61
1307525529,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,61
1307525543,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,68
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,73
1307525559,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,16,10,4,73
1307525570,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,6,10,4,83
1307525582,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,4,10,4,86
1307525589,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,1,10,4,90
1307525603,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,91
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525639,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525649,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,4,92
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,3,93
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,3,93
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,0,96
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,0,96
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359901.log,mapred.tasktracker,sr222, cluster="chukwa",sr222,16,0,10,0,96
