Local bytes written,COUNTERS,Combine output records,Combine input records,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,SPLITS,ctags,TASK_STATUS,TASK_TYPE,Map input bytes,Map output records
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872603,12796,1307525495877,1307525536800,,task_201106081729_0001_m_000483,/default-rack/sr217;/default-rack/sr221;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134212531,12796
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891629,12725,1307525498113,1307525556358,,task_201106081729_0001_m_000484,/default-rack/sr217;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134229969,12725
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871071,12793,1307525498114,1307525536998,,task_201106081729_0001_m_000485,/default-rack/sr216;/default-rack/sr217;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134211035,12793
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885259,12726,1307525502965,1307525532565,,task_201106081729_0001_m_000486,/default-rack/sr216;/default-rack/sr215;/default-rack/sr217, cluster="chukwa",SUCCESS,MAP,134223947,12726
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883449,12733,1307525498114,1307525536998,,task_201106081729_0001_m_000487,/default-rack/sr218;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134222273,12733
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879936,12777,1307525504230,1307525554372,,task_201106081729_0001_m_000488,/default-rack/sr215;/default-rack/sr219;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134220132,12777
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880803,12725,1307525498114,1307525536998,,task_201106081729_0001_m_000489,/default-rack/sr218;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134220163,12725
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133869970,12731,1307525497416,1307525561693,,task_201106081729_0001_m_000490,/default-rack/sr217;/default-rack/sr219;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134208738,12731
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876577,12906,1307525498115,1307525553348,,task_201106081729_0001_m_000491,/default-rack/sr218;/default-rack/sr222;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134219665,12906
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885427,12717,1307525498921,1307525536801,,task_201106081729_0001_m_000492,/default-rack/sr219;/default-rack/sr217;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134223663,12717
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883050,12703,1307525498115,1307525536999,,task_201106081729_0001_m_000493,/default-rack/sr218;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134221634,12703
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881087,12763,1307525498921,1307525523841,,task_201106081729_0001_m_000494,/default-rack/sr216;/default-rack/sr221;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134220351,12763
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133869913,12651,1307525504231,1307525551365,,task_201106081729_0001_m_000495,/default-rack/sr222;/default-rack/sr215;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134206501,12651
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879366,12795,1307525498922,1307525523841,,task_201106081729_0001_m_000496,/default-rack/sr216;/default-rack/sr221;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134218706,12795
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133895813,12782,1307525502006,1307525530668,,task_201106081729_0001_m_000497,/default-rack/sr222;/default-rack/sr221;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134235269,12782
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133863368,12623,1307525505015,1307525545048,,task_201106081729_0001_m_000498,/default-rack/sr216;/default-rack/sr215;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134200292,12623
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880894,12699,1307525502965,1307525536018,,task_201106081729_0001_m_000499,/default-rack/sr217;/default-rack/sr221;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134218786,12699
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133892306,12850,1307525497417,1307525514918,,task_201106081729_0001_m_000500,/default-rack/sr215;/default-rack/sr221;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134234006,12850
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133864885,12698,1307525502966,1307525526425,,task_201106081729_0001_m_000501,/default-rack/sr217;/default-rack/sr221;/default-rack/sr215, cluster="chukwa",SUCCESS,MAP,134202149,12698
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882001,12798,1307525505015,1307525536801,,task_201106081729_0001_m_000502,/default-rack/sr216;/default-rack/sr215;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134222545,12798
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872528,12794,1307525497417,1307525520661,,task_201106081729_0001_m_000503,/default-rack/sr221;/default-rack/sr214;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134212620,12794
