Timestamp,capp,category,csource,ctags,gcCount,gcTimeMillis,hostName,memHeapCommittedM,memHeapUsedM,memNonHeapCommittedM,memNonHeapUsedM,processName,threadsBlocked,threadsNew,threadsRunnable,threadsTerminated,threadsTimedWaiting,threadsWaiting
1307525544,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525534247.log,jvm.metrics,sr219, cluster="chukwa",11,160,sr219,384.6875,317.12192,24.1875,11.591515,MAP,0,0,3,0,4,3
1307525544,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525534290.log,jvm.metrics,sr219, cluster="chukwa",14,150,sr219,371.8125,307.70392,24.25,11.334656,MAP,0,0,3,0,4,3
1307525545,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525515502.log,jvm.metrics,sr219, cluster="chukwa",14,390,sr219,395.625,325.56018,23.1875,11.566902,MAP,0,0,4,0,3,3
1307525545,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525515842.log,jvm.metrics,sr219, cluster="chukwa",14,362,sr219,396.625,318.6889,23.4375,11.489365,MAP,0,0,3,0,4,3
1307525545,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525525307.log,jvm.metrics,sr219, cluster="chukwa",12,183,sr219,376.75,321.20508,23.5,11.549614,MAP,0,0,3,0,4,3
1307525546,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525546611.log,jvm.metrics,sr219, cluster="chukwa",10,144,sr219,368.6875,312.36493,23.6875,11.2254715,MAP,0,0,3,0,6,3
1307525546,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",177,5569,sr219,2263.875,1724.6725,23.1875,12.230003,SHUFFLE,0,0,8,0,7,3
1307525546,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",25,648,sr219,75.3125,51.4657,31.9375,17.444351,TaskTracker,11,0,28,0,30,75
1307525546,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",14,546,sr219,67.875,64.44486,31.375,15.76725,DataNode,0,0,18,0,10,11
1307525547,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525497740.log,jvm.metrics,sr219, cluster="chukwa",16,657,sr219,399.3125,315.89954,23.1875,11.401535,MAP,0,0,3,0,4,3
1307525547,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525547899.log,jvm.metrics,sr219, cluster="chukwa",9,91,sr219,364.125,318.19302,24.375,11.232178,MAP,0,0,3,0,6,3
1307525548,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",183,5900,sr219,2258.8125,2165.6248,23.1875,12.243141,SHUFFLE,0,0,7,0,7,4
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525519338.log,jvm.metrics,sr219, cluster="chukwa",17,402,sr219,382.125,310.6408,23.4375,11.370483,MAP,0,0,3,0,4,3
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525519692.log,jvm.metrics,sr219, cluster="chukwa",17,345,sr219,382.3125,308.27423,23.1875,11.313194,MAP,0,0,3,0,4,3
1307525552,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525522025.log,jvm.metrics,sr219, cluster="chukwa",12,206,sr219,384.8125,337.453,24.125,11.46537,MAP,0,0,3,0,4,3
1307525552,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",187,5970,sr219,2406.0625,1981.1189,23.1875,12.206276,SHUFFLE,0,0,4,0,6,7
1307525553,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",143,3530,sr219,2470.25,2079.4058,23.1875,12.186935,SHUFFLE,0,0,5,0,6,6
1307525553,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",11,139,sr219,384.125,326.21207,24.25,11.273422,MAP,0,0,4,0,3,3
1307525554,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525534247.log,jvm.metrics,sr219, cluster="chukwa",12,167,sr219,385.4375,304.87567,24.1875,11.569527,MAP,0,0,3,0,4,3
1307525554,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525534290.log,jvm.metrics,sr219, cluster="chukwa",15,154,sr219,374.75,327.31567,24.25,11.333702,MAP,0,0,3,0,4,3
1307525554,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525544959.log,jvm.metrics,sr219, cluster="chukwa",13,157,sr219,364.3125,318.24158,23.75,11.598915,MAP,0,0,3,0,4,3
1307525555,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525525307.log,jvm.metrics,sr219, cluster="chukwa",14,370,sr219,395.125,320.8844,23.4375,11.500641,MAP,0,0,3,0,4,3
1307525556,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,14.266586,31.375,15.767471,DataNode,0,0,15,0,10,11
1307525556,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",26,656,sr219,73,41.31299,31.9375,17.458115,TaskTracker,0,0,21,0,44,68
1307525556,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",191,5832,sr219,2285.1875,1451.9469,23.1875,12.233093,SHUFFLE,0,0,6,0,5,6
1307525556,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525546611.log,jvm.metrics,sr219, cluster="chukwa",11,152,sr219,381.3125,322.97263,23.6875,11.609169,MAP,0,0,3,0,4,2
1307525558,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",202,6577,sr219,1481.25,1185.7307,23.1875,12.19104,SHUFFLE,0,0,7,0,7,4
1307525559,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525519692.log,jvm.metrics,sr219, cluster="chukwa",18,349,sr219,384.4375,310.65146,23.1875,11.318329,MAP,0,0,3,0,4,3
1307525562,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525562041.log,jvm.metrics,sr219, cluster="chukwa",11,107,sr219,367.6875,305.52634,23.625,11.121201,MAP,0,0,3,0,6,3
1307525562,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",199,6119,sr219,2419.375,1759.7938,23.1875,12.208771,SHUFFLE,0,0,5,0,5,7
1307525563,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",12,144,sr219,385.1875,319.03082,24.25,11.283913,MAP,0,0,3,0,4,3
1307525563,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",155,3668,sr219,2472.4375,2201.648,23.1875,12.188187,SHUFFLE,0,0,5,0,6,6
1307525564,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525534290.log,jvm.metrics,sr219, cluster="chukwa",18,341,sr219,392.875,309.792,23.1875,11.419151,MAP,0,0,3,0,4,3
1307525564,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525544959.log,jvm.metrics,sr219, cluster="chukwa",16,309,sr219,381.6875,308.812,23.1875,11.547707,MAP,0,0,4,0,3,3
1307525565,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525565053.log,jvm.metrics,sr219, cluster="chukwa",9,87,sr219,363,313.48062,24.6875,11.115936,MAP,0,0,4,0,5,3
1307525566,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",27,723,sr219,70.75,39.860138,31.9375,17.469063,TaskTracker,0,0,18,0,44,63
1307525566,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",203,6053,sr219,2269.6875,2191.2615,23.1875,12.239235,SHUFFLE,0,0,7,0,7,4
1307525566,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,23.119766,31.375,15.767471,DataNode,0,0,12,0,10,11
1307525568,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525568349.log,jvm.metrics,sr219, cluster="chukwa",9,100,sr219,363.5625,313.91965,24.6875,11.228714,MAP,0,0,3,0,6,3
1307525568,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",223,7215,sr219,1831.375,1312.6747,23.1875,12.205681,SHUFFLE,0,0,8,0,7,3
1307525572,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",210,6294,sr219,2424.5625,2052.1206,23.1875,12.213287,SHUFFLE,0,0,4,0,6,7
1307525573,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",14,309,sr219,408.875,308.96082,23.1875,11.245323,MAP,0,0,4,0,3,3
1307525573,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",167,3805,sr219,2473.5,2135.519,23.1875,12.214699,SHUFFLE,0,0,6,0,5,6
1307525576,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",28,730,sr219,69.625,56.470276,31.9375,17.475113,TaskTracker,0,0,15,0,42,54
1307525576,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,27.706398,31.375,15.768204,DataNode,0,0,14,0,9,11
1307525576,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",220,6738,sr219,1580.3125,1290.1423,23.1875,12.261803,SHUFFLE,0,0,7,0,7,4
1307525578,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",242,8146,sr219,2216,1513.8888,23.1875,12.19548,SHUFFLE,1,0,6,0,7,4
1307525582,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",222,6473,sr219,2426.4375,1968.998,23.1875,12.215332,SHUFFLE,0,0,4,0,6,7
1307525583,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",180,3944,sr219,2473.625,2049.9607,23.1875,12.218292,SHUFFLE,0,0,5,0,6,6
1307525583,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",14,309,sr219,408.875,343.15417,23.1875,11.246124,MAP,0,0,3,0,4,3
1307525586,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,31.299652,31.375,15.768402,DataNode,0,0,9,0,10,11
1307525586,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",30,740,sr219,66.4375,41.704803,31.9375,17.488182,TaskTracker,0,0,13,0,41,49
1307525586,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",237,7863,sr219,1918.1875,1671.5697,23.1875,12.213852,SHUFFLE,0,0,8,0,7,3
1307525588,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",254,8323,sr219,2371.125,1622.023,23.1875,12.207993,SHUFFLE,0,0,6,0,7,5
1307525592,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",234,6630,sr219,2427,2209.5164,23.1875,12.21756,SHUFFLE,0,0,8,0,6,4
1307525593,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",193,4052,sr219,2474.0625,1948.1123,23.1875,12.218758,SHUFFLE,0,0,5,0,6,6
1307525593,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",15,317,sr219,409.5625,318.8444,23.1875,11.251091,MAP,0,0,3,0,4,3
1307525596,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",31,748,sr219,64.5625,46.50522,31.9375,17.517204,TaskTracker,0,0,12,0,41,48
1307525596,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,31.931938,31.375,15.768402,DataNode,0,0,9,0,10,11
1307525596,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",258,8380,sr219,2356.625,1735.5033,23.1875,12.266098,SHUFFLE,0,0,8,0,7,3
1307525598,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",266,8448,sr219,2406.0625,1895.0137,23.1875,12.210106,SHUFFLE,0,0,4,0,6,7
1307525602,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",249,7572,sr219,1847.625,1107.0415,23.1875,12.242905,SHUFFLE,0,0,7,0,7,4
1307525603,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",15,317,sr219,409.5625,351.4582,23.1875,11.403954,MAP,0,0,3,0,4,3
1307525603,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",208,4515,sr219,1762.5625,756.1008,23.1875,12.223801,SHUFFLE,0,0,7,0,7,4
1307525606,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,32.273796,31.375,15.768402,DataNode,0,0,9,0,10,11
1307525606,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",33,755,sr219,63.375,24.481796,31.9375,17.593643,TaskTracker,0,0,14,0,39,48
1307525606,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",273,8579,sr219,2438.375,1493.848,23.1875,12.27581,SHUFFLE,0,0,4,0,6,7
1307525608,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",278,8558,sr219,2424.375,2177.02,23.1875,12.21154,SHUFFLE,0,0,4,0,6,7
1307525612,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",267,8601,sr219,1792,1326.2773,23.1875,12.157852,SHUFFLE,0,0,8,0,7,3
1307525613,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525543346.log,jvm.metrics,sr219, cluster="chukwa",16,325,sr219,424.5,322.73456,23.1875,11.415581,MAP,0,0,3,0,4,3
1307525613,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",224,5676,sr219,2019.25,1478.8252,23.1875,12.154015,SHUFFLE,0,0,8,0,7,3
1307525616,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,32.275528,31.375,15.768402,DataNode,0,0,9,0,10,11
1307525616,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",34,757,sr219,58.75,25.279053,31.9375,17.595474,TaskTracker,0,0,11,0,41,48
1307525616,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",287,8752,sr219,2483.9375,1783.4786,23.1875,12.276344,SHUFFLE,0,0,5,0,5,7
1307525618,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",290,8654,sr219,2434.4375,1858.7731,23.1875,12.214554,SHUFFLE,0,0,4,0,6,7
1307525622,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",290,9319,sr219,1274.75,751.8592,23.1875,12.186882,SHUFFLE,0,0,5,0,7,6
1307525623,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",245,6324,sr219,1336.6875,921.4077,23.1875,12.206139,SHUFFLE,1,0,5,0,7,5
1307525626,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",34,757,sr219,58.75,46.520317,31.9375,17.599358,TaskTracker,0,0,10,0,41,46
1307525626,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",301,8890,sr219,2508.4375,2140.7747,23.1875,12.276733,SHUFFLE,1,0,6,0,7,4
1307525626,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,32.424934,31.375,15.769234,DataNode,0,0,9,0,10,11
1307525628,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",300,8775,sr219,2424,2094.6685,23.1875,12.225441,SHUFFLE,1,0,5,0,7,5
1307525632,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",309,9743,sr219,1614.1875,1056.8069,23.1875,12.195541,SHUFFLE,0,0,4,0,6,7
1307525633,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",260,6553,sr219,1268.1875,901.7893,23.1875,12.21067,SHUFFLE,1,0,5,0,7,5
1307525636,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,32.498604,31.375,15.769966,DataNode,0,0,9,0,10,11
1307525636,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",35,760,sr219,60.5,34.90336,31.9375,17.619583,TaskTracker,0,0,9,0,42,46
1307525636,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",311,9023,sr219,2501.5,1772.1073,23.1875,12.288582,SHUFFLE,0,0,7,0,5,5
1307525638,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",311,8891,sr219,2427.3125,2293.2915,23.1875,12.2282715,SHUFFLE,2,0,5,0,6,4
1307525642,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",326,9862,sr219,1710.5625,705.62476,23.1875,12.208427,SHUFFLE,1,0,6,0,6,4
1307525643,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",276,6657,sr219,1432.5625,845.43304,23.1875,12.21096,SHUFFLE,1,0,4,0,6,6
1307525646,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",35,760,sr219,60.5,40.223206,31.9375,17.623558,TaskTracker,0,0,9,0,41,46
1307525646,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,32.603783,31.375,15.769966,DataNode,0,0,9,0,10,11
1307525646,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",322,9148,sr219,2511,1879.2365,23.1875,12.296944,SHUFFLE,2,0,5,0,6,4
1307525648,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",322,9001,sr219,2429.4375,2212.9397,23.1875,12.235466,SHUFFLE,1,0,6,0,5,5
1307525652,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",339,9943,sr219,1747.3125,771.43866,23.1875,12.208847,SHUFFLE,1,0,5,0,6,5
1307525653,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",289,6752,sr219,1489.75,1241.5903,23.1875,12.220039,SHUFFLE,2,0,5,0,5,5
1307525656,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",35,760,sr219,60.5,42.020973,31.9375,17.62465,TaskTracker,0,0,9,0,41,46
1307525656,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",332,9274,sr219,2514.875,1561.9241,23.1875,12.296944,SHUFFLE,2,0,5,0,6,4
1307525656,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,33.2444,31.375,15.780777,DataNode,0,0,9,0,10,11
1307525658,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",333,9097,sr219,2434.3125,2094.4922,23.1875,12.23597,SHUFFLE,2,0,4,0,7,5
1307525662,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",347,10003,sr219,1759.6875,1114.5706,23.1875,12.210236,SHUFFLE,0,0,2,0,8,8
1307525663,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",300,6836,sr219,1491.5625,953.7064,23.1875,12.220451,SHUFFLE,1,0,6,0,7,4
1307525666,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",341,9362,sr219,2505.5,2168.2996,23.1875,12.297287,SHUFFLE,2,0,5,0,7,4
1307525666,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",15,558,sr219,65.1875,52.298233,31.375,15.907829,DataNode,0,0,18,0,12,11
1307525666,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525366668.log,jvm.metrics,sr219, cluster="chukwa",35,760,sr219,60.5,50.99359,31.9375,17.628304,TaskTracker,0,0,9,0,41,46
1307525668,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525468668.log,jvm.metrics,sr219, cluster="chukwa",343,9485,sr219,1710.8125,930.82526,23.1875,12.248482,SHUFFLE,0,0,3,0,6,9
1307525672,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525462409.log,jvm.metrics,sr219, cluster="chukwa",347,10003,sr219,1759.6875,1307.3254,23.1875,12.695335,SHUFFLE,0,0,5,0,7,2
1307525673,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525473313.log,jvm.metrics,sr219, cluster="chukwa",303,6878,sr219,1465.9375,1072.8269,23.1875,12.66436,SHUFFLE,0,0,4,0,9,2
1307525676,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525466277.log,jvm.metrics,sr219, cluster="chukwa",346,9443,sr219,2483.375,1951.5624,23.1875,12.72197,SHUFFLE,0,0,5,0,8,2
1307525676,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525356679.log,jvm.metrics,sr219, cluster="chukwa",17,568,sr219,59.75,30.604286,31.375,16.169518,DataNode,0,0,22,0,12,13
